"","SN","TN","CN","tgtsize","hand_theta","hand_theta_maxv","hand_theta_maxradv","handMaxRadExt","hand_theta_50","raw_ep_hand_ang","ti","fbi","ri","MT","RT","ST","radvelmax","maxRadDist","testMaxRadDist"
"189",1,33,7,8.30174059827877,-82.1030147413147,-83.8460530820194,-82.1030147413147,-78.519891452445,-110.560444193758,-52.1030147413147,30,0,75,0.121372646000026,0.472768827999971,1.11271145500007,2262.92390550324,90.8455925072406,90.8455925072406
"190",1,34,7,8.30174059827877,-76.1948846297896,-132.206951883839,-132.206951883839,NA,-39.6159183750699,133.80511537021,210,0,75,0.116519998999962,0.554387034999991,1.30524024399995,5865.03774136247,NA,69.2887111140273
"191",1,35,7,8.30174059827877,-83.6371596411036,-82.2706154629844,-83.6371596411036,NA,-118.319936921337,36.3628403588964,120,0,75,0.121838333999989,0.40307452700003,1.12470313100005,1225.96363235478,NA,71.8420076947644
"192",1,36,8,8.30174059827877,-56.2715746539234,-60.4905610147947,-56.2715746539234,-54.0208423884462,-68.637019165245,-56.2715746539234,0,0,75,0.119469530999993,0.458134687999944,0.922158676000038,2797.51877595276,89.4346061264301,89.4346061264301
"193",1,37,8,8.30174059827877,-80.6790388801791,-77.1445703690715,-34.2736026533966,NA,45.3100459745988,159.320961119821,240,0,75,0.0299320190000003,0.724015612000017,0.952744435999904,341.048087457647,NA,69.6633289658665
"194",1,38,8,8.30174059827877,-68.730994663141,-66.2698827125074,61.8083845386643,NA,-64.7358222350371,-158.730994663141,270,0,75,0.185024420000019,0.552389127000026,1.34868277300001,5350.36986738292,NA,73.123148351817
"195",1,39,8,8.30174059827877,-92.5143156305173,93.9633853211966,92.4598195677916,NA,-90.555224349788,27.4856843694827,120,0,75,0.121217242,0.436137235000075,1.20152011999994,1073.71999246966,NA,75.9592768977347
"196",1,40,8,8.30174059827877,-68.0835866007745,-68.0610020772711,-68.0835866007745,-67.2029941432067,-39.6788991192165,-68.0835866007745,0,0,75,0.13575217799999,0.464536880999987,1.511353963,1570.49630536696,95.6649629843127,95.6649629843127
"197",1,41,9,8.30174059827877,-67.7697250176815,-65.2658593916237,-67.7697250176815,-66.055687250366,-57.1046050205754,-127.769725017681,300,0,75,0.106789150999987,0.513195797999998,2.02364333500009,2492.83047295722,106.222956695552,106.222956695552
"198",1,42,9,8.30174059827877,-93.0869335427463,-91.5118625607394,-93.0869335427463,NA,-89.128821388543,56.9130664572537,150,0,75,0.131109053999978,0.658633474999931,1.637409684,1417.38703218129,NA,79.3841959978716
"199",1,43,9,8.30174059827877,-74.0842933954341,-72.8394890420219,-37.5721902188886,NA,73.9755675110278,105.915706604566,180,0,75,0.167374225999993,0.556214691999969,1.41929693000009,3207.08155337815,NA,59.6013485311948
"200",1,44,9,8.30174059827877,-77.7204616066441,-85.0222608673035,-77.7204616066441,NA,-170.09612902901,12.2795383933559,90,0,75,0.277645137999997,0.365003886000011,1.08454208100005,745.110465318901,NA,67.3315176369898
"201",1,45,9,8.30174059827877,-83.0184195784921,-82.0413155933635,-83.0184195784921,-79.550267610091,-90.6986079711256,-113.018419578492,330,0,75,0.142739363999965,0.478415117000026,1.329952633,2110.09062213949,89.3523715894794,89.3523715894794
